Make,Model,Year,MSRP,Body Size,Body Style,Cylinders,Engine Aspiration,Drivetrain,Transmission,Horsepower,Torque
Ford,Transit Passenger Van,2024,59580.0,Midsize,Passenger Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Passenger Van,2024,56260.0,Large,Passenger Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Passenger Van,2024,60450.0,Large,Passenger Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Mercedes-Benz,AMG GT,2024,98950.0,Large,Sedan,I6,Turbocharged,AWD,automatic,362.0,369.0
Mercedes-Benz,AMG GT,2024,109450.0,Large,Sedan,I6,Twincharged,AWD,automatic,429.0,384.0
Mercedes-Benz,AMG GT,2024,134900.0,Midsize,Coupe,V8,Twin-Turbo,AWD,automatic,469.0,516.0
Mercedes-Benz,AMG GT,2024,153350.0,Large,Sedan,V8,Twin-Turbo,AWD,automatic,577.0,590.0
Mercedes-Benz,AMG GT,2024,175900.0,Midsize,Coupe,V8,Twin-Turbo,AWD,automatic,577.0,590.0
Mercedes-Benz,AMG GT,2024,194900.0,Large,Sedan,V8,Twin-Turbo,AWD,automatic,831.0,103.0
Mercedes-Benz,C-Class,2024,60700.0,Midsize,Sedan,I4,Turbocharged,AWD,automatic,402.0,369.0
Mercedes-Benz,C-Class,2024,83900.0,Midsize,Sedan,I4,Turbocharged,AWD,automatic,671.0,752.0
Mercedes-Benz,C-Class,2024,46950.0,Midsize,Sedan,I4,Turbocharged,RWD,automatic,255.0,295.0
Mercedes-Benz,C-Class,2024,48950.0,Midsize,Sedan,I4,Turbocharged,AWD,automatic,255.0,295.0
Mercedes-Benz,CLA-Class,2024,54950.0,Midsize,Sedan,I4,Turbocharged,AWD,automatic,302.0,295.0
Mercedes-Benz,CLA-Class,2024,65400.0,Midsize,Sedan,I4,Turbocharged,AWD,automatic,416.0,369.0
Mercedes-Benz,CLA-Class,2024,43200.0,Midsize,Sedan,I4,Turbocharged,FWD,automatic,221.0,258.0
Mercedes-Benz,CLA-Class,2024,45200.0,Midsize,Sedan,I4,Turbocharged,AWD,automatic,221.0,258.0
Mercedes-Benz,CLE,2024,72800.0,Midsize,Coupe,I6,Twincharged,AWD,automatic,443.0,413.0
Mercedes-Benz,CLE,2024,56500.0,Midsize,Coupe,I4,Turbocharged,AWD,automatic,255.0,295.0
Mercedes-Benz,CLE,2024,64350.0,Midsize,Convertible,I4,Turbocharged,AWD,automatic,255.0,295.0
Mercedes-Benz,CLE,2024,65650.0,Midsize,Coupe,I6,Turbocharged,AWD,automatic,375.0,369.0
Mercedes-Benz,CLE,2024,73850.0,Midsize,Convertible,I6,Turbocharged,AWD,automatic,375.0,369.0
Mercedes-Benz,E-Class,2024,62300.0,Large,Sedan,I4,Turbocharged,AWD,automatic,255.0,295.0
Mercedes-Benz,E-Class,2024,68100.0,Large,Sedan,I6,Turbocharged,AWD,automatic,375.0,369.0
Mercedes-Benz,E-Class,2024,74700.0,Large,Wagon,I6,Turbocharged,AWD,automatic,375.0,369.0
Mercedes-Benz,EQB,2024,52750.0,Midsize,SUV,,Electric Motor,FWD,automatic,188.0,284.0
Mercedes-Benz,EQB,2024,56900.0,Midsize,SUV,,Electric Motor,AWD,automatic,225.0,288.0
Mercedes-Benz,EQB,2024,60550.0,Midsize,SUV,,Electric Motor,AWD,automatic,288.0,384.0
Mercedes-Benz,EQE,2024,106900.0,Large,Sedan,,Electric Motor,AWD,automatic,617.0,701.0
Mercedes-Benz,EQE,2024,77900.0,Large,Sedan,,Electric Motor,AWD,automatic,288.0,417.0
Mercedes-Benz,EQE,2024,74900.0,Large,Sedan,,Electric Motor,RWD,automatic,288.0,564.0
Mercedes-Benz,EQE,2024,85900.0,Large,Sedan,,Electric Motor,AWD,automatic,402.0,633.0
Mercedes-Benz,EQE SUV,2024,109300.0,Large,SUV,,Electric Motor,AWD,automatic,617.0,701.0
Mercedes-Benz,EQE SUV,2024,77900.0,Large,SUV,,Electric Motor,AWD,automatic,288.0,564.0
Mercedes-Benz,EQE SUV,2024,77900.0,Large,SUV,,Electric Motor,RWD,automatic,288.0,417.0
Mercedes-Benz,EQE SUV,2024,89500.0,Large,SUV,,Electric Motor,AWD,automatic,402.0,633.0
Mercedes-Benz,EQS,2024,147550.0,Large,Sedan,,Electric Motor,AWD,automatic,649.0,700.0
Mercedes-Benz,EQS,2024,107400.0,Large,Sedan,,Electric Motor,AWD,automatic,355.0,590.0
Mercedes-Benz,EQS,2024,104400.0,Large,Sedan,,Electric Motor,RWD,automatic,355.0,590.0
Mercedes-Benz,EQS,2024,127350.0,Large,Sedan,,Electric Motor,AWD,automatic,536.0,633.0
Mercedes-Benz,EQS SUV,2024,107400.0,Large,SUV,,Electric Motor,AWD,automatic,355.0,590.0
Mercedes-Benz,EQS SUV,2024,104400.0,Large,SUV,,Electric Motor,RWD,automatic,355.0,419.0
Mercedes-Benz,EQS SUV,2024,127350.0,Large,SUV,,Electric Motor,AWD,automatic,536.0,633.0
Mercedes-Benz,G-Class,2024,183000.0,Midsize,SUV,V8,Twin-Turbo,4WD,automatic,577.0,627.0
Mercedes-Benz,G-Class,2024,357000.0,Midsize,SUV,V8,Twin-Turbo,4WD,automatic,577.0,627.0
Mercedes-Benz,G-Class,2024,143000.0,Midsize,SUV,V8,Twin-Turbo,4WD,automatic,416.0,450.0
Mercedes-Benz,GLA-Class,2024,56450.0,Compact,SUV,I4,Turbocharged,AWD,automatic,302.0,295.0
Mercedes-Benz,GLA-Class,2024,41850.0,Compact,SUV,I4,Turbocharged,FWD,automatic,221.0,258.0
Mercedes-Benz,GLA-Class,2024,43850.0,Compact,SUV,I4,Turbocharged,AWD,automatic,221.0,258.0
Mercedes-Benz,GLB-Class,2024,59050.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,302.0,295.0
Mercedes-Benz,GLB-Class,2024,44450.0,Midsize,SUV,I4,Turbocharged,FWD,automatic,221.0,258.0
Mercedes-Benz,GLB-Class,2024,46450.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,221.0,258.0
Mercedes-Benz,GLC-Class,2024,64950.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,416.0,369.0
Mercedes-Benz,GLC-Class,2024,47450.0,Midsize,SUV,I4,Turbocharged,RWD,automatic,255.0,295.0
Mercedes-Benz,GLC-Class,2024,49450.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,255.0,295.0
Mercedes-Benz,GLC-Class Coupe,2024,70600.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,416.0,369.0
Mercedes-Benz,GLC-Class Coupe,2024,57000.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,255.0,295.0
Mercedes-Benz,GLE-Class,2024,86750.0,Large,SUV,I6,Twincharged,AWD,automatic,429.0,384.0
Mercedes-Benz,GLE-Class,2024,127700.0,Large,SUV,V8,Twin-Turbo,AWD,automatic,603.0,627.0
Mercedes-Benz,GLE-Class,2024,62650.0,Large,SUV,I4,Turbocharged,AWD,automatic,255.0,295.0
Mercedes-Benz,GLE-Class,2024,69500.0,Large,SUV,I6,Turbocharged,AWD,automatic,375.0,369.0
Mercedes-Benz,GLE-Class,2024,69500.0,Large,SUV,I4,Turbocharged,AWD,automatic,381.0,479.0
Mercedes-Benz,GLE-Class,2024,86700.0,Large,SUV,V8,Twin-Turbo,AWD,automatic,510.0,538.0
Mercedes-Benz,GLE-Class Coupe,2024,89800.0,Large,SUV,I6,Twincharged,AWD,automatic,429.0,384.0
Mercedes-Benz,GLE-Class Coupe,2024,129050.0,Large,SUV,V8,Twin-Turbo,AWD,automatic,603.0,627.0
Mercedes-Benz,GLS-Class,2024,145850.0,Large,SUV,V8,Twincharged,AWD,automatic,603.0,627.0
Mercedes-Benz,GLS-Class,2024,87000.0,Large,SUV,I6,Turbocharged,AWD,automatic,375.0,369.0
Mercedes-Benz,GLS-Class,2024,112000.0,Large,SUV,V8,Twin-Turbo,AWD,automatic,510.0,538.0
Mercedes-Benz,Maybach,2024,198300.0,Large,Sedan,V8,Twin-Turbo,AWD,automatic,496.0,516.0
Mercedes-Benz,Maybach,2024,234300.0,Large,Sedan,V12,Twin-Turbo,AWD,automatic,621.0,664.0
Mercedes-Benz,Maybach EQS SUV,2024,179900.0,Large,SUV,,Electric Motor,AWD,automatic,649.0,700.0
Mercedes-Benz,Maybach GLS,2024,174350.0,Large,SUV,V8,Twin-Turbo,AWD,automatic,550.0,538.0
Mercedes-Benz,S-Class,2024,182250.0,Large,Sedan,V8,Twin-Turbo,AWD,automatic,791.0,105.0
Mercedes-Benz,S-Class,2024,117300.0,Large,Sedan,I6,Twincharged,AWD,automatic,442.0,413.0
Mercedes-Benz,S-Class,2024,128150.0,Large,Sedan,V8,Twin-Turbo,AWD,automatic,496.0,516.0
Mercedes-Benz,S-Class,2024,127750.0,Large,Sedan,I6,Turbocharged,AWD,automatic,510.0,553.0
Mercedes-Benz,SL-Class,2024,109900.0,Midsize,Convertible,I4,Turbocharged,RWD,automatic,375.0,354.0
Mercedes-Benz,SL-Class,2024,141300.0,Midsize,Convertible,V8,Twin-Turbo,AWD,automatic,469.0,516.0
Mercedes-Benz,SL-Class,2024,183000.0,Midsize,Convertible,V8,Twin-Turbo,AWD,automatic,577.0,590.0
Mercedes-Benz,Sprinter,2024,59400.0,Large,Cargo Van,I4,Turbocharged,AWD,automatic,211.0,332.0
Mercedes-Benz,Sprinter,2024,52700.0,Large,Cargo Van,I4,Turbocharged,RWD,automatic,211.0,332.0
Mercedes-Benz,Sprinter,2024,49900.0,Large,Cargo Van,I4,Turbocharged,RWD,automatic,170.0,295.0
Mercedes-Benz,Sprinter,2024,54920.0,Midsize,Passenger Van,I4,Turbocharged,RWD,automatic,211.0,332.0
Mercedes-Benz,Sprinter,2024,52120.0,Midsize,Passenger Van,I4,Turbocharged,RWD,automatic,170.0,295.0
Mercedes-Benz,Sprinter,2024,61620.0,Midsize,Passenger Van,I4,Turbocharged,AWD,automatic,211.0,332.0
Mercedes-Benz,Sprinter,2024,55800.0,Compact,Passenger Van,I4,Turbocharged,RWD,automatic,170.0,295.0
Mercedes-Benz,Sprinter,2024,58600.0,Compact,Passenger Van,I4,Turbocharged,RWD,automatic,211.0,332.0
Mercedes-Benz,Sprinter,2024,65300.0,Compact,Passenger Van,I4,Turbocharged,AWD,automatic,211.0,332.0
Mercedes-Benz,Sprinter,2024,66000.0,Large,Cargo Van,I4,Turbocharged,AWD,automatic,211.0,332.0
Mercedes-Benz,Sprinter,2024,58900.0,Large,Cargo Van,I4,Turbocharged,RWD,automatic,170.0,295.0
Mercedes-Benz,Sprinter,2024,59300.0,Large,Cargo Van,I4,Turbocharged,RWD,automatic,211.0,332.0
Mercedes-Benz,Sprinter,2024,56500.0,Large,Cargo Van,I4,Turbocharged,RWD,automatic,170.0,295.0
Mercedes-Benz,Sprinter,2024,61700.0,Large,Cargo Van,I4,Turbocharged,RWD,automatic,211.0,332.0
Mercedes-Benz,Sprinter,2024,68400.0,Large,Cargo Van,I4,Turbocharged,AWD,automatic,211.0,332.0
Mercedes-Benz,Sprinter,2024,68920.0,Large,Passenger Van,I4,Turbocharged,AWD,automatic,211.0,332.0
Mercedes-Benz,Sprinter,2024,62220.0,Large,Passenger Van,I4,Turbocharged,RWD,automatic,211.0,332.0
Mercedes-Benz,Sprinter,2024,59420.0,Large,Passenger Van,I4,Turbocharged,RWD,automatic,170.0,295.0
Mercedes-Benz,Sprinter,2024,65200.0,Compact,Passenger Van,I4,Turbocharged,RWD,automatic,170.0,295.0
Mercedes-Benz,Sprinter,2024,68000.0,Compact,Passenger Van,I4,Turbocharged,RWD,automatic,211.0,332.0
Mercedes-Benz,Sprinter,2024,52800.0,Large,Cargo Van,I4,Turbocharged,RWD,automatic,170.0,295.0
Mercedes-Benz,Sprinter,2024,55600.0,Large,Cargo Van,I4,Turbocharged,RWD,automatic,211.0,332.0
Mercedes-Benz,Sprinter,2024,59400.0,Large,Cargo Van,I4,Turbocharged,RWD,automatic,170.0,295.0
Mercedes-Benz,Sprinter,2024,64600.0,Large,Cargo Van,I4,Turbocharged,RWD,automatic,211.0,332.0
Mercedes-Benz,Sprinter,2024,61800.0,Large,Cargo Van,I4,Turbocharged,RWD,automatic,170.0,295.0
Mercedes-Benz,Sprinter,2024,62200.0,Large,Cargo Van,I4,Turbocharged,RWD,automatic,211.0,332.0
Mercedes-Benz,Sprinter,2024,65200.0,Midsize,Cargo Van,I4,Turbocharged,AWD,automatic,211.0,332.0
Mercedes-Benz,Sprinter,2024,58500.0,Midsize,Cargo Van,I4,Turbocharged,RWD,automatic,211.0,332.0
Mercedes-Benz,Sprinter,2024,74200.0,Large,Cargo Van,I4,Turbocharged,AWD,automatic,211.0,332.0
Mercedes-Benz,Sprinter,2024,67500.0,Large,Cargo Van,I4,Turbocharged,RWD,automatic,211.0,332.0
Mercedes-Benz,Sprinter,2024,71700.0,Large,Cargo Van,I4,Turbocharged,AWD,automatic,211.0,332.0
Mercedes-Benz,Sprinter,2024,65100.0,Large,Cargo Van,I4,Turbocharged,RWD,automatic,211.0,332.0
Mercedes-Benz,Sprinter,2024,61000.0,Midsize,Cargo Van,I4,Turbocharged,RWD,automatic,211.0,332.0
Mercedes-Benz,Sprinter,2024,70000.0,Large,Cargo Van,I4,Turbocharged,RWD,automatic,211.0,332.0
Mercedes-Benz,Sprinter,2024,67600.0,Large,Cargo Van,I4,Turbocharged,RWD,automatic,211.0,332.0
Mercedes-Benz,eSprinter,2024,71886.0,Large,Cargo Van,,Electric Motor,RWD,automatic,134.0,295.0
Mercedes-Benz,eSprinter,2024,75316.0,Large,Cargo Van,,Electric Motor,RWD,automatic,201.0,295.0
Nissan,ARIYA,2024,47690.0,Midsize,SUV,,Electric Motor,FWD,automatic,238.0,221.0
Nissan,ARIYA,2024,39590.0,Midsize,SUV,,Electric Motor,FWD,automatic,214.0,221.0
Nissan,ARIYA,2024,43590.0,Midsize,SUV,,Electric Motor,AWD,automatic,335.0,413.0
Nissan,ARIYA,2024,45190.0,Midsize,SUV,,Electric Motor,AWD,automatic,389.0,442.0
Nissan,ARIYA,2024,44190.0,Midsize,SUV,,Electric Motor,FWD,automatic,238.0,221.0
Nissan,ARIYA,2024,48190.0,Midsize,SUV,,Electric Motor,AWD,automatic,389.0,442.0
Nissan,ARIYA,2024,54190.0,Midsize,SUV,,Electric Motor,AWD,automatic,389.0,442.0
Nissan,ARIYA,2024,54190.0,Midsize,SUV,,Electric Motor,AWD,automatic,389.0,442.0
Nissan,ARIYA,2024,41190.0,Midsize,SUV,,Electric Motor,FWD,automatic,214.0,221.0
Nissan,Altima,2024,26000.0,Midsize,Sedan,I4,Naturally Aspirated,FWD,automatic,188.0,180.0
Nissan,Altima,2024,32700.0,Midsize,Sedan,I4,Naturally Aspirated,FWD,automatic,188.0,180.0
Nissan,Altima,2024,34200.0,Midsize,Sedan,I4,Naturally Aspirated,AWD,automatic,182.0,178.0
Nissan,Altima,2024,28200.0,Midsize,Sedan,I4,Naturally Aspirated,FWD,automatic,188.0,180.0
Nissan,Altima,2024,29700.0,Midsize,Sedan,I4,Naturally Aspirated,AWD,automatic,182.0,178.0
Nissan,Altima,2024,28300.0,Midsize,Sedan,I4,Naturally Aspirated,AWD,automatic,182.0,178.0
Nissan,Altima,2024,26800.0,Midsize,Sedan,I4,Naturally Aspirated,FWD,automatic,188.0,180.0
Nissan,Altima,2024,35700.0,Midsize,Sedan,I4,Turbocharged,FWD,automatic,248.0,273.0
Nissan,Armada,2024,67790.0,Large,SUV,V8,Naturally Aspirated,RWD,automatic,400.0,413.0
Nissan,Armada,2024,70790.0,Large,SUV,V8,Naturally Aspirated,4WD,automatic,400.0,413.0
Nissan,Armada,2024,62540.0,Large,SUV,V8,Naturally Aspirated,4WD,automatic,400.0,413.0
Nissan,Armada,2024,59540.0,Large,SUV,V8,Naturally Aspirated,RWD,automatic,400.0,413.0
Nissan,Armada,2024,55720.0,Large,SUV,V8,Naturally Aspirated,RWD,automatic,400.0,413.0
Nissan,Armada,2024,58720.0,Large,SUV,V8,Naturally Aspirated,4WD,automatic,400.0,413.0
Nissan,Frontier,2024,39560.0,Compact,Pickup Truck,V6,Naturally Aspirated,4WD,automatic,310.0,281.0
Nissan,Frontier,2024,36560.0,Compact,Pickup Truck,V6,Naturally Aspirated,RWD,automatic,310.0,281.0
Nissan,Frontier,2024,30030.0,Compact,Pickup Truck,V6,Naturally Aspirated,RWD,automatic,310.0,281.0
Nissan,Frontier,2024,33230.0,Compact,Pickup Truck,V6,Naturally Aspirated,4WD,automatic,310.0,281.0
Nissan,Frontier,2024,31330.0,Compact,Pickup Truck,V6,Naturally Aspirated,RWD,automatic,310.0,281.0
Nissan,Frontier,2024,34330.0,Compact,Pickup Truck,V6,Naturally Aspirated,4WD,automatic,310.0,281.0
Nissan,Frontier,2024,42900.0,Compact,Pickup Truck,V6,Naturally Aspirated,4WD,automatic,310.0,281.0
Nissan,Frontier,2024,39900.0,Compact,Pickup Truck,V6,Naturally Aspirated,RWD,automatic,310.0,281.0
Nissan,Frontier,2024,35930.0,Compact,Pickup Truck,V6,Naturally Aspirated,4WD,automatic,310.0,281.0
Nissan,Frontier,2024,32730.0,Compact,Pickup Truck,V6,Naturally Aspirated,RWD,automatic,310.0,281.0
Nissan,Frontier,2024,36960.0,Compact,Pickup Truck,V6,Naturally Aspirated,RWD,automatic,310.0,281.0
Nissan,Frontier,2024,39960.0,Compact,Pickup Truck,V6,Naturally Aspirated,4WD,automatic,310.0,281.0
Nissan,Frontier,2024,34130.0,Compact,Pickup Truck,V6,Naturally Aspirated,RWD,automatic,310.0,281.0
Nissan,Frontier,2024,37130.0,Compact,Pickup Truck,V6,Naturally Aspirated,4WD,automatic,310.0,281.0
Nissan,GT-R,2024,221090.0,Midsize,Coupe,V6,Twin-Turbo,AWD,automatic,600.0,481.0
Nissan,GT-R,2024,121090.0,Midsize,Coupe,V6,Twin-Turbo,AWD,automatic,565.0,467.0
Nissan,GT-R,2024,141090.0,Midsize,Coupe,V6,Twin-Turbo,AWD,automatic,565.0,467.0
Nissan,Kicks,2024,21050.0,Compact,Hatchback,I4,Naturally Aspirated,FWD,automatic,122.0,114.0
Nissan,Kicks,2024,23610.0,Compact,Hatchback,I4,Naturally Aspirated,FWD,automatic,122.0,114.0
Nissan,Kicks,2024,22910.0,Compact,Hatchback,I4,Naturally Aspirated,FWD,automatic,122.0,114.0
Nissan,LEAF,2024,28140.0,Compact,Hatchback,,Electric Motor,FWD,automatic,147.0,236.0
Nissan,LEAF,2024,36190.0,Compact,Hatchback,,Electric Motor,FWD,automatic,214.0,250.0
Nissan,Murano,2024,46200.0,Midsize,SUV,V6,Naturally Aspirated,FWD,automatic,260.0,240.0
Nissan,Murano,2024,47900.0,Midsize,SUV,V6,Naturally Aspirated,AWD,automatic,260.0,240.0
Nissan,Murano,2024,43850.0,Midsize,SUV,V6,Naturally Aspirated,AWD,automatic,260.0,240.0
Nissan,Murano,2024,42150.0,Midsize,SUV,V6,Naturally Aspirated,FWD,automatic,260.0,240.0
Nissan,Murano,2024,38190.0,Midsize,SUV,V6,Naturally Aspirated,FWD,automatic,260.0,240.0
Nissan,Murano,2024,39890.0,Midsize,SUV,V6,Naturally Aspirated,AWD,automatic,260.0,240.0
Nissan,Pathfinder,2024,50950.0,Large,SUV,V6,Naturally Aspirated,4WD,automatic,284.0,259.0
Nissan,Pathfinder,2024,49050.0,Large,SUV,V6,Naturally Aspirated,FWD,automatic,284.0,259.0
Nissan,Pathfinder,2024,43900.0,Large,SUV,V6,Naturally Aspirated,4WD,automatic,295.0,270.0
Nissan,Pathfinder,2024,36080.0,Large,SUV,V6,Naturally Aspirated,FWD,automatic,284.0,259.0
Nissan,Pathfinder,2024,37980.0,Large,SUV,V6,Naturally Aspirated,4WD,automatic,284.0,259.0
Nissan,Pathfinder,2024,44400.0,Large,SUV,V6,Naturally Aspirated,4WD,automatic,284.0,259.0
Nissan,Pathfinder,2024,42500.0,Large,SUV,V6,Naturally Aspirated,FWD,automatic,284.0,259.0
Nissan,Pathfinder,2024,38900.0,Large,SUV,V6,Naturally Aspirated,FWD,automatic,284.0,259.0
Nissan,Pathfinder,2024,40800.0,Large,SUV,V6,Naturally Aspirated,4WD,automatic,284.0,259.0
Nissan,Rogue,2024,38700.0,Midsize,SUV,I3,Turbocharged,FWD,automatic,201.0,225.0
Nissan,Rogue,2024,40200.0,Midsize,SUV,I3,Turbocharged,AWD,automatic,201.0,225.0
Nissan,Rogue,2024,28420.0,Midsize,SUV,I3,Turbocharged,FWD,automatic,201.0,225.0
Nissan,Rogue,2024,29920.0,Midsize,SUV,I3,Turbocharged,AWD,automatic,201.0,225.0
Nissan,Rogue,2024,35270.0,Midsize,SUV,I3,Turbocharged,FWD,automatic,201.0,225.0
Nissan,Rogue,2024,36770.0,Midsize,SUV,I3,Turbocharged,AWD,automatic,201.0,225.0
Nissan,Rogue,2024,31610.0,Midsize,SUV,I3,Turbocharged,AWD,automatic,201.0,225.0
Nissan,Rogue,2024,30110.0,Midsize,SUV,I3,Turbocharged,FWD,automatic,201.0,225.0
Nissan,Sentra,2024,20890.0,Midsize,Sedan,I4,Naturally Aspirated,FWD,automatic,149.0,146.0
Nissan,Sentra,2024,23980.0,Midsize,Sedan,I4,Naturally Aspirated,FWD,automatic,149.0,146.0
Nissan,Sentra,2024,21820.0,Midsize,Sedan,I4,Naturally Aspirated,FWD,automatic,149.0,146.0
Nissan,Titan,2024,53850.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,400.0,413.0
Nissan,Titan,2024,63020.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,400.0,413.0
Nissan,Titan,2024,59710.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,400.0,413.0
Nissan,Titan,2024,49410.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,400.0,413.0
Nissan,Titan,2024,46040.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,400.0,413.0
Nissan,Titan,2024,49230.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,400.0,413.0
Nissan,Titan XD,2024,58160.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,400.0,413.0
Nissan,Titan XD,2024,66110.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,400.0,413.0
Nissan,Titan XD,2024,52200.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,400.0,413.0
Nissan,Versa,2024,16680.0,Compact,Sedan,I4,Naturally Aspirated,FWD,manual,122.0,114.0
Nissan,Versa,2024,18350.0,Compact,Sedan,I4,Naturally Aspirated,FWD,automatic,122.0,114.0
Nissan,Versa,2024,20690.0,Compact,Sedan,I4,Naturally Aspirated,FWD,automatic,122.0,114.0
Nissan,Versa,2024,19970.0,Compact,Sedan,I4,Naturally Aspirated,FWD,automatic,122.0,114.0
Nissan,Z,2024,65090.0,Compact,Coupe,V6,Twin-Turbo,RWD,automatic,420.0,384.0
Nissan,Z,2024,52310.0,Compact,Coupe,V6,Twin-Turbo,RWD,automatic,400.0,350.0
Nissan,Z,2024,52310.0,Compact,Coupe,V6,Twin-Turbo,RWD,manual,400.0,350.0
Nissan,Z,2024,42310.0,Compact,Coupe,V6,Twin-Turbo,RWD,automatic,400.0,350.0
Nissan,Z,2024,42310.0,Compact,Coupe,V6,Twin-Turbo,RWD,manual,400.0,350.0
Aston Martin,DB11,2023,217000.0,Midsize,Coupe,V8,Twin-Turbo,RWD,automatic,528.0,497.0
Aston Martin,DB11,2023,233200.0,Midsize,Convertible,V8,Twin-Turbo,RWD,automatic,528.0,497.0
Aston Martin,DBX707,2023,236000.0,Large,SUV,V8,Twin-Turbo,AWD,automatic,697.0,663.0
Aston Martin,Vantage,2023,148200.0,Compact,Coupe,V8,Twin-Turbo,RWD,automatic,503.0,505.0
Aston Martin,Vantage,2023,187000.0,Compact,Convertible,V8,Twin-Turbo,RWD,automatic,528.0,505.0
Aston Martin,Vantage,2023,159800.0,Compact,Convertible,V8,Twin-Turbo,RWD,automatic,503.0,505.0
Aston Martin,Vantage,2023,298200.0,Compact,Coupe,V12,Twin-Turbo,RWD,automatic,690.0,555.0
Aston Martin,Vantage,2023,348700.0,Compact,Convertible,V12,Twin-Turbo,RWD,automatic,690.0,555.0
Audi,A3,2023,35400.0,Compact,Sedan,I4,Turbocharged,FWD,automatic,201.0,221.0
Audi,A3,2023,37400.0,Compact,Sedan,I4,Turbocharged,AWD,automatic,201.0,221.0
Audi,A3,2023,38800.0,Compact,Sedan,I4,Turbocharged,FWD,automatic,201.0,221.0
Audi,A3,2023,40800.0,Compact,Sedan,I4,Turbocharged,AWD,automatic,201.0,221.0
Audi,A4,2023,40300.0,Midsize,Sedan,I4,Turbocharged,AWD,automatic,201.0,236.0
Audi,A4,2023,45400.0,Midsize,Sedan,I4,Turbocharged,AWD,automatic,201.0,236.0
Audi,A4,2023,47000.0,Midsize,Sedan,I4,Turbocharged,AWD,automatic,261.0,273.0
Audi,A4,2023,42400.0,Midsize,Sedan,I4,Turbocharged,AWD,automatic,261.0,273.0
Audi,A4,2023,50600.0,Midsize,Sedan,I4,Turbocharged,AWD,automatic,201.0,236.0
Audi,A4,2023,51300.0,Midsize,Sedan,I4,Turbocharged,AWD,automatic,261.0,273.0
Audi,A4 allroad,2023,45900.0,Midsize,Wagon,I4,Turbocharged,AWD,automatic,261.0,273.0
Audi,A4 allroad,2023,50500.0,Midsize,Wagon,I4,Turbocharged,AWD,automatic,261.0,273.0
Audi,A4 allroad,2023,55800.0,Midsize,Wagon,I4,Turbocharged,AWD,automatic,261.0,273.0
Audi,A5,2023,44600.0,Midsize,Hatchback,I4,Turbocharged,AWD,automatic,201.0,236.0
Audi,A5,2023,49700.0,Midsize,Hatchback,I4,Turbocharged,AWD,automatic,201.0,236.0
Audi,A5,2023,51800.0,Midsize,Coupe,I4,Turbocharged,AWD,automatic,261.0,273.0
Audi,A5,2023,59000.0,Midsize,Convertible,I4,Turbocharged,AWD,automatic,261.0,273.0
Audi,A5,2023,51800.0,Midsize,Hatchback,I4,Turbocharged,AWD,automatic,261.0,273.0
Audi,A5,2023,46700.0,Midsize,Coupe,I4,Turbocharged,AWD,automatic,261.0,273.0
Audi,A5,2023,53900.0,Midsize,Convertible,I4,Turbocharged,AWD,automatic,261.0,273.0
Audi,A5,2023,46700.0,Midsize,Hatchback,I4,Turbocharged,AWD,automatic,261.0,273.0
Audi,A5,2023,55000.0,Midsize,Hatchback,I4,Turbocharged,AWD,automatic,201.0,236.0
Audi,A5,2023,55950.0,Midsize,Coupe,I4,Turbocharged,AWD,automatic,261.0,273.0
Audi,A5,2023,64000.0,Midsize,Convertible,I4,Turbocharged,AWD,automatic,261.0,273.0
Audi,A5,2023,56250.0,Midsize,Hatchback,I4,Turbocharged,AWD,automatic,261.0,273.0
Audi,A6,2023,56900.0,Large,Sedan,I4,Turbocharged,AWD,automatic,261.0,273.0
Audi,A6,2023,60800.0,Large,Sedan,V6,Turbocharged,AWD,automatic,335.0,369.0
Audi,A6,2023,60800.0,Large,Sedan,I4,Turbocharged,AWD,automatic,261.0,273.0
Audi,A6,2023,64700.0,Large,Sedan,V6,Turbocharged,AWD,automatic,335.0,369.0
Audi,A6,2023,70500.0,Large,Sedan,V6,Turbocharged,AWD,automatic,335.0,369.0
Audi,A6 allroad,2023,67900.0,Midsize,Wagon,V6,Turbocharged,AWD,automatic,335.0,369.0
Audi,A6 allroad,2023,73400.0,Midsize,Wagon,V6,Turbocharged,AWD,automatic,335.0,369.0
Audi,A7,2023,70200.0,Large,Sedan,V6,Turbocharged,AWD,automatic,335.0,369.0
